code,name,div_per_10,total_shares,ex_date,amount
600131,国网信通,0.5,504125155.0,2018-06-13,25206257.75
002664,信质集团,0.65,400020000.0,2018-06-14,26001300.0
002862,实丰文化,0.6,80000000.0,2018-06-13,4800000.0
002685,华东重机,0.3,1007690641.0,2018-06-14,30230719.23
000989,九芝堂,4.0,869354236.0,2018-06-13,347741694.40000004
002885,京泉华,0.75,80000000.0,2018-06-12,6000000.0
603970,中农立华,2.5,133333400.0,2018-06-12,33333350.0
002927,泰永长征,1.85,93800000.0,2018-06-13,17353000.0
600078,澄星股份,0.3,662572861.0,2018-06-13,19877185.83
000906,浙商中拓,0.978021,522291804.0,2018-06-13,51081235.2439884
000404,长虹华意,0.26,695995979.0,2018-06-13,18095895.454
002900,哈三联,5.0,211066700.0,2018-06-13,105533350.0
600170,上海建工,1.35,8904397728.0,2018-06-13,1202093693.28
300206,理邦仪器,0.85,585000000.0,2018-06-12,49724999.99999999
300158,振东制药,0.4,519494330.0,2018-06-14,20779773.2
002734,利民股份,5.0,164708953.0,2018-06-12,82354476.5
300419,ST浩丰,0.35,367753770.0,2018-06-13,12871381.95
300047,天源迪科,0.400654,399083860.0,2018-06-14,15989454.484444
002919,名臣健康,2.0,81423830.0,2018-06-13,16284766.0
600618,氯碱化工,0.35,1156399976.0,2018-06-13,40473999.16
300435,中泰股份,2.0,249172000.0,2018-06-14,49834400.0
000681,视觉中国,0.42,700577436.0,2018-06-14,29424252.311999995
000985,大庆华科,1.85,129639500.0,2018-06-14,23983307.5
000028,国药一致,3.0,428126983.0,2018-06-13,128438094.89999999
300310,宜通世纪,0.510002,893978686.0,2018-06-13,45593091.78173719
600298,安琪酵母,3.5,824080943.0,2018-06-13,288428330.04999995
603768,常青股份,1.9,204000000.0,2018-06-13,38760000.0
603359,*ST东珠,5.0,227600000.0,2018-06-12,113800000.0
603229,奥翔药业,0.7,160000000.0,2018-06-13,11199999.999999998
300096,ST易联众,0.05,430000000.0,2018-06-13,2150000.0
002727,一心堂,3.0,567769811.0,2018-06-14,170330943.29999998
600980,北矿科技,1.0,152209880.0,2018-06-13,15220988.0
601579,会稽山,1.1,497360000.0,2018-06-13,54709600.00000001
603023,威帝股份,1.0,360000000.0,2018-06-12,36000000.0
300520,科大国创,0.25,202400000.0,2018-06-12,5060000.0
000963,华东医药,7.2,972116416.0,2018-06-13,699923819.52
300160,秀强股份,0.2,597760000.0,2018-06-14,11955200.0
002662,峰璟股份,0.64,1500000000.0,2018-06-15,96000000.0
000612,焦作万方,0.5,1192199394.0,2018-06-14,59609969.7
002358,森源电气,1.4,929756977.0,2018-06-13,130165976.77999999
600901,江苏金租,1.2,2986649968.0,2018-06-14,358397996.15999997
000514,渝开发,0.2,843770965.0,2018-06-14,16875419.3
002537,海联金汇,0.501682,1251350095.0,2018-06-15,62777981.83597899
002791,坚朗五金,1.0,321540000.0,2018-06-14,32154000.0
603955,大千生态,1.0,87000000.0,2018-06-14,8700000.0
300088,长信科技,1.0,2298879814.0,2018-06-15,229887981.4
603939,益丰药房,3.0,362694658.0,2018-06-14,108808397.39999999
000570,苏常柴A,0.3,561374326.0,2018-06-15,16841229.78
603077,和邦生物,0.2,8831250228.0,2018-06-15,176625004.56
002615,哈尔斯,2.0,410400000.0,2018-06-14,82080000.0
002886,沃特股份,1.1,78431500.0,2018-06-13,8627465.000000002
603668,天马科技,0.65,296800000.0,2018-06-14,19292000.0
300487,蓝晓科技,0.85,202393750.0,2018-06-13,17203468.75
002507,涪陵榨菜,1.5,789357241.0,2018-06-13,118403586.14999999
000089,深圳机场,1.1,2050769509.0,2018-06-14,225584645.99000004
300540,蜀道装备,0.48245,82910000.0,2018-06-15,3999992.9499999997
300549,优德精密,2.5,133340000.0,2018-06-15,33335000.0
600903,贵州燃气,0.17,812989305.0,2018-06-14,13820818.185
600667,太极实业,1.0,2106190178.0,2018-06-13,210619017.8
920553,凯腾精工,1.0,123405460.0,2018-06-14,12340546.0
600305,恒顺醋业,1.4,602738000.0,2018-06-15,84383319.99999999
000402,金融街,3.0,2988929907.0,2018-06-15,896678972.1
002592,ST八菱,2.5,283331157.0,2018-06-13,70832789.25
000546,金圆股份,0.5,714644396.0,2018-06-14,35732219.800000004
300709,精研科技,5.11,88000000.0,2018-06-15,44968000.0
600787,中储股份,0.61,2199801033.0,2018-06-14,134187863.013
300555,ST路通,0.5,200000000.0,2018-06-14,10000000.0
600499,科达制造,0.5,1577205702.0,2018-06-13,78860285.10000001
000987,越秀资本,0.9,2223830413.0,2018-06-14,200144737.17
300045,华力创通,0.150086,615837387.0,2018-06-13,9242857.0065282
603081,大丰实业,1.2,401800000.0,2018-06-14,48216000.0
600233,圆通速递,1.1,2830771222.0,2018-06-13,311384834.42
002039,黔源电力,3.0,305398662.0,2018-06-14,91619598.6
920039,国义招标,1.5,140020000.0,2018-06-15,21003000.0
002068,黑猫股份,3.0,727063596.0,2018-06-13,218119078.79999998
603507,振江股份,2.8,125631400.0,2018-06-13,35176792.0
000686,东北证券,1.0,2340452915.0,2018-06-13,234045291.5
300408,三环集团,2.0,1741133822.0,2018-06-13,348226764.40000004
300034,钢研高纳,0.7,422236162.0,2018-06-13,29556531.339999996
000970,中科三环,0.9,1065200000.0,2018-06-15,95868000.0
300201,海伦哲,0.2,1041006249.0,2018-06-14,20820124.98
603009,北特科技,0.86,359114653.0,2018-06-13,30883860.157999996
300050,世纪鼎利,0.2,560861718.0,2018-06-14,11217234.36
000421,南京公用,0.5,572646934.0,2018-06-14,28632346.700000003
002918,蒙娜丽莎,1.94,157720000.0,2018-06-14,30597680.0
002424,ST百灵,0.8,1411200000.0,2018-06-14,112896000.0
300601,康泰生物,1.193896,423295000.0,2018-06-13,50537020.73200001
600299,安迪苏,1.73,2681901273.0,2018-06-13,463968920.229
002567,唐人神,1.5,836570799.0,2018-06-14,125485619.85
000900,现代投资,1.0,1517828334.0,2018-06-13,151782833.4
002778,中晟高科,0.7,89109500.0,2018-06-15,6237664.999999999
002430,杭氧股份,0.75,964603777.0,2018-06-15,72345283.27499999
002228,合兴包装,0.5,1169516948.0,2018-06-15,58475847.400000006
002128,电投能源,3.0,1634378473.0,2018-06-15,490313541.9
000400,许继电气,0.2,1008327309.0,2018-06-14,20166546.18
600479,千金药业,3.0,348755931.0,2018-06-15,104626779.3
000708,中信特钢,3.0,449408480.0,2018-06-14,134822544.0
601858,中国科传,1.78,790500000.0,2018-06-15,140709000.0
600622,光大嘉宝,2.1,887387812.0,2018-06-15,186351440.52
601179,中国西电,0.53,5125882352.0,2018-06-15,271671764.656
002337,赛象科技,0.1,588615750.0,2018-06-14,5886157.5
603337,杰克科技,4.8,206670000.0,2018-06-14,99201600.0
920779,武汉蓝电,8.4,30000000.0,2018-06-20,25200000.000000004
002878,元隆雅图,4.0,76605300.0,2018-06-14,30642120.0
300418,昆仑万维,0.87,1151946216.0,2018-06-15,100219320.792
603639,海利尔,3.0,120000000.0,2018-06-14,36000000.0
002901,大博医疗,4.0,400100000.0,2018-06-15,160040000.0
002116,中国海诚,2.2,417628938.0,2018-06-15,91878366.36000001
600267,海正药业,0.5,965531842.0,2018-06-15,48276592.1
000058,深赛格,0.55,1235656249.0,2018-06-15,67961093.69500001
600885,宏发股份,4.0,531972537.0,2018-06-14,212789014.8
600033,福建高速,1.2,2744400000.0,2018-06-15,329328000.0
002277,友阿股份,0.5,1416605200.0,2018-06-14,70830260.0
002915,中欣氟材,1.5,112000000.0,2018-06-15,16800000.0
603233,大参林,6.0,400010000.0,2018-06-19,240006000.0
600056,中国医药,3.6459,1068485534.0,2018-06-15,389559140.84106004
300305,裕兴股份,0.572045,288753000.0,2018-06-15,16517970.9885
601877,正泰电器,7.0,2151428516.0,2018-06-15,1505999961.1999998
002917,金奥博,2.0,113060000.0,2018-06-15,22612000.0
603886,元祖股份,4.6,240000000.0,2018-06-15,110399999.99999999
300180,华峰超纤,0.5,631019839.0,2018-06-14,31550991.950000003
300596,利安隆,1.09,180000000.0,2018-06-15,19620000.000000004
603906,龙蟠科技,0.88,211720000.0,2018-06-14,18631360.0
300215,电科院,1.0,758322487.0,2018-06-15,75832248.7
000551,创元科技,1.0,400080405.0,2018-06-15,40008040.5
600141,兴发集团,2.0,605984023.0,2018-06-14,121196804.60000001
002106,莱宝高科,1.0,705816160.0,2018-06-15,70581616.0
600703,三安光电,2.5,4078424928.0,2018-06-14,1019606232.0
600458,时代新材,0.5,802798152.0,2018-06-15,40139907.6
600279,重庆港,2.1,692958572.0,2018-06-19,145521300.12
603396,金辰股份,3.1,75556667.0,2018-06-19,23422566.77
002101,广东鸿图,2.0,354717911.0,2018-06-14,70943582.2
601567,三星电气,3.0,1426834514.0,2018-06-15,428050354.2
002722,物产金轮,1.0,175466542.0,2018-06-15,17546654.2
601811,新华文轩,3.0,1233841000.0,2018-06-15,370152300.0
002004,华邦健康,2.0,2034827685.0,2018-06-15,406965537.0
603321,梅轮电梯,1.0,307000000.0,2018-06-15,30700000.0
600420,国药现代,0.5,1109767432.0,2018-06-14,55488371.6
300075,数字政通,0.300202,424340905.0,2018-06-15,12738798.836281002
600162,香江控股,1.6,3400671424.0,2018-06-15,544107427.84
300031,宝通科技,1.15,396767886.0,2018-06-15,45628306.88999999
600713,南京医药,0.9,1041611244.0,2018-06-15,93745011.96
002344,海宁皮城,1.2,1282745046.0,2018-06-15,153929405.51999998
601166,兴业银行,6.5,20774190751.0,2018-06-15,13503223988.15
603299,苏盐井神,0.96,559440000.0,2018-06-15,53706240.0
603196,璞源材料,1.05,240000000.0,2018-06-15,25200000.000000004
600382,广东明珠,0.35,466824742.0,2018-06-15,16338865.969999999
600712,南宁百货,0.03,544655360.0,2018-06-14,1633966.08
002059,云南旅游,0.1,730792576.0,2018-06-14,7307925.76
000830,鲁西化工,3.0,1464860778.0,2018-06-14,439458233.4
300576,容大感光,1.0,120000000.0,2018-06-15,12000000.0
603813,原尚股份,1.8,88270000.0,2018-06-14,15888600.0
300697,电工合金,1.0,160000000.0,2018-06-14,16000000.0
300211,*ST亿通,0.5,302675973.0,2018-06-15,15133798.65
300247,融捷健康,0.3,804542313.0,2018-06-14,24136269.39
300353,东土科技,0.5,516938160.0,2018-06-15,25846908.0
600391,航发科技,0.3,330129367.0,2018-06-15,9903881.01
603727,博迈科,1.5,234145000.0,2018-06-15,35121750.0
600548,深高速,3.0,2180770326.0,2018-06-15,654231097.8
000151,中成股份,2.5,295980000.0,2018-06-14,73995000.0
603848,好太太,1.55,401000000.0,2018-06-19,62155000.0
600519,贵州茅台,109.99,1256197800.0,2018-06-15,13816919602.199999
603895,天永智能,2.5,77200000.0,2018-06-14,19300000.0
600791,京能置业,0.15,452880000.0,2018-06-15,6793200.0
000668,荣丰控股,0.2,146841890.0,2018-06-14,2936837.8000000003
000768,中航西飞,0.85,2768645071.0,2018-06-19,235334831.03499997
603165,荣晟环保,6.0,128550000.0,2018-06-15,77130000.0
002497,雅化集团,0.200111,960000000.0,2018-06-15,19210656.0
600171,上海贝岭,0.8,699609514.0,2018-06-14,55968761.120000005
002635,安洁科技,1.0,738899681.0,2018-06-15,73889968.10000001
300257,开山股份,1.0,858000000.0,2018-06-14,85800000.0
600350,山东高速,1.78,4811165857.0,2018-06-15,856387522.546
603458,勘设股份,8.0,124151467.0,2018-06-15,99321173.60000001
300024,机器人,0.5,1560239617.0,2018-06-15,78011980.85000001
002495,佳隆股份,0.1,935625600.0,2018-06-15,9356256.0
601808,中海油服,0.6,4771592000.0,2018-06-15,286295520.0
002033,丽江股份,1.5,549490711.0,2018-06-15,82423606.64999999
300191,潜能恒信,0.1,320000000.0,2018-06-15,3200000.0
000510,新金路,0.4,609182254.0,2018-06-15,24367290.16
600468,百利电气,0.33,811113518.0,2018-06-14,26766746.094
000920,沃顿科技,0.5,422000000.0,2018-06-15,21100000.0
600340,*ST华幸,9.0,2954946709.0,2018-06-19,2659452038.1
600439,瑞贝卡,0.5,1131985440.0,2018-06-19,56599272.0
002731,*ST萃华,0.5,150680000.0,2018-06-15,7534000.0
002470,金正大,0.8,3157838096.0,2018-06-19,252627047.68
002586,ST围海,0.45532,1144223714.0,2018-06-15,52098794.145848006
600893,航发动力,1.29,2249844450.0,2018-06-15,290229934.05
002030,达安基因,0.25,724920472.0,2018-06-15,18123011.8
000630,铜陵有色,0.2,10526533308.0,2018-06-15,210530666.16
002736,国信证券,1.5,8200000000.0,2018-06-15,1230000000.0
300217,东方电热,0.1,1273493706.0,2018-06-15,12734937.06
000528,柳工,1.5,1125242136.0,2018-06-15,168786320.4
002097,山河智能,0.5,1056068465.0,2018-06-15,52803423.25
000952,广济药业,1.1,251705513.0,2018-06-15,27687606.430000003
002468,申通快递,2.0,1530802166.0,2018-06-15,306160433.2
603358,华达科技,6.8,160000000.0,2018-06-15,108799999.99999999
600717,天津港,1.48,1674769120.0,2018-06-15,247865829.76
603698,航天工程,1.41,412300000.0,2018-06-15,58134299.99999999
002152,广电运通,2.0,2428885725.0,2018-06-15,485777145.0
002853,皮阿诺,1.6,155341500.0,2018-06-15,24854640.0
600887,伊利股份,7.0,6078492608.0,2018-06-15,4254944825.6
300713,英可瑞,1.0,53125000.0,2018-06-19,5312500.0
300018,中元股份,1.005486,484458536.0,2018-06-20,48711627.552849606
920856,浩淼科技,1.0,66290000.0,2018-06-22,6629000.0
603665,康隆达,1.5,100000000.0,2018-06-15,15000000.0
002149,西部材料,0.9,425414274.0,2018-06-15,38287284.66
002802,洪汇新材,3.511017,108350000.0,2018-06-15,38041869.19499999
300271,华宇软件,0.502035,757596674.0,2018-06-19,38034004.623159
603126,中材节能,0.7,610500000.0,2018-06-20,42734999.99999999
600643,爱建集团,1.2,1621922452.0,2018-06-15,194630694.23999998
603060,国检集团,2.0,220000000.0,2018-06-19,44000000.0
603712,七一二,0.3,772000000.0,2018-06-15,23160000.0
601966,玲珑轮胎,2.62,1200000000.0,2018-06-15,314400000.0
603232,格尔软件,4.0,61000000.0,2018-06-15,24400000.0
300541,先进数通,0.990368,121167000.0,2018-06-19,11999991.945600001
603042,华脉科技,1.6,138670000.0,2018-06-15,22187200.0
600835,上海机电,4.8,1022739308.0,2018-06-15,490914867.84
002606,大连电瓷,0.15,407496000.0,2018-06-19,6112440.0
600155,华创云信,0.23,1739556648.0,2018-06-15,40009802.904
300631,久吾高科,1.3,102624000.0,2018-06-19,13341120.0
603968,醋化股份,3.8,204480000.0,2018-06-15,77702400.0
603678,火炬电子,1.58,452665950.0,2018-06-15,71521220.1
920781,瑞奇智造,0.5,50300600.0,2018-06-19,2515030.0
603086,先达股份,1.5,80000000.0,2018-06-15,12000000.0
002887,绿茵生态,6.0,80000000.0,2018-06-19,48000000.0
600006,东风股份,0.303,2000000000.0,2018-06-19,60600000.0
300593,新雷能,0.5,115540000.0,2018-06-19,5777000.0
300619,金银河,0.8,74680000.0,2018-06-20,5974400.0
920974,凯大催化,0.8,121900000.0,2018-06-20,9752000.0
002313,日海智能,0.35,312000000.0,2018-06-19,10919999.999999998
000981,山子高科,7.0,4027989882.0,2018-06-19,2819592917.3999996
002185,华天科技,0.2,2131112944.0,2018-06-20,42622258.88
603178,圣龙股份,1.5,203348000.0,2018-06-19,30502200.0
002471,中超控股,0.1,1268000000.0,2018-06-20,12680000.0
600549,厦门钨业,2.0,1087158700.0,2018-06-19,217431740.0
600754,锦江酒店,5.6,957936440.0,2018-06-19,536444406.3999999
603556,海兴电力,3.0,381092000.0,2018-06-19,114327600.0
300466,赛摩智能,0.1,552749359.0,2018-06-19,5527493.59
600917,重庆燃气,1.3,1556000000.0,2018-06-19,202280000.0
300699,光威复材,3.0,368000000.0,2018-06-19,110400000.0
300252,金信诺,0.6,444464488.0,2018-06-20,26667869.279999997
600995,南网储能,1.0,478526400.0,2018-06-19,47852640.0
300632,光莆股份,0.8,115800000.0,2018-06-21,9264000.0
002209,达意隆,0.12,195244050.0,2018-06-21,2342928.6
603308,应流股份,0.42,433754341.0,2018-06-19,18217682.321999997
603885,吉祥航空,2.28,1797013477.0,2018-06-21,409719072.756
920247,华密新材,2.7,37000000.0,2018-06-20,9990000.0
300518,新迅达,1.1,93340000.0,2018-06-20,10267400.000000002
300654,世纪天鸿,1.0,93350000.0,2018-06-19,9335000.0
002923,润都股份,7.0,100000000.0,2018-06-20,70000000.0
300236,上海新阳,1.3,193765944.0,2018-06-19,25189572.720000003
603118,共进股份,0.4,781816992.0,2018-06-20,31272679.68
002876,三利谱,3.0,80000000.0,2018-06-20,24000000.0
300607,拓斯达,2.0,130442088.0,2018-06-19,26088417.6
002645,华宏科技,0.8,209445019.0,2018-06-20,16755601.52
300693,盛弘股份,3.0,91233553.0,2018-06-19,27370065.9
002761,浙江建投,0.26,120000000.0,2018-06-20,3120000.0000000005
300688,创业黑马,1.0,68000000.0,2018-06-19,6800000.0
002232,启明信息,0.5,408548455.0,2018-06-19,20427422.75
000999,华润三九,4.6,978900000.0,2018-06-21,450293999.99999994
603223,恒通股份,1.3,144000000.0,2018-06-20,18720000.0
300120,经纬辉开,1.953337,301567785.0,2018-06-20,58906351.2448545
300588,熙菱信息,1.2,100000000.0,2018-06-20,12000000.0
300712,永福股份,1.0,140080000.0,2018-06-21,14008000.0
300592,华凯易佰,0.5,122381100.0,2018-06-20,6119055.0
002440,闰土股份,4.5,767000000.0,2018-06-19,345150000.0
600446,金证股份,0.31,853210484.0,2018-06-19,26449525.004
600894,广日股份,1.4,859946895.0,2018-06-20,120392565.29999998
300738,奥飞数据,0.5,65266000.0,2018-06-21,3263300.0
600585,海螺水泥,12.0,5299302579.0,2018-06-20,6359163094.8
300141,和顺电气,0.150047,255099600.0,2018-06-20,3827692.9681200003
603161,科华控股,2.4,133400000.0,2018-06-21,32016000.0
603366,日出东方,0.4,800000000.0,2018-06-20,32000000.0
002587,奥拓电子,1.0,611214834.0,2018-06-20,61121483.400000006
600557,康缘药业,0.6,616449121.0,2018-06-20,36986947.26
601890,亚星锚链,0.2,959400000.0,2018-06-20,19188000.0
300489,光智科技,0.13,90750000.0,2018-06-20,1179750.0
603909,建发合诚,1.25,102500000.0,2018-06-20,12812500.0
002195,岩山科技,0.3,3412065248.0,2018-06-21,102361957.44
300348,长亮科技,0.558539,321517746.0,2018-06-21,17958020.0333094
601086,国芳集团,1.0,666000000.0,2018-06-20,66600000.0
000988,华工科技,0.3,1005502707.0,2018-06-21,30165081.209999997
300503,昊志机电,0.55,253519670.0,2018-06-21,13943581.850000001
600376,首开股份,6.0,2579565242.0,2018-06-21,1547739145.2
601100,恒立液压,2.2,630000000.0,2018-06-22,138600000.00000003
002748,世龙实业,2.0,240000000.0,2018-06-20,48000000.0
603880,南卫股份,1.45,100000000.0,2018-06-21,14499999.999999998
002119,康强电子,1.0,206200000.0,2018-06-22,20620000.0
300154,瑞凌股份,2.0,455240000.0,2018-06-22,91048000.0
603098,森特股份,1.6,400010000.0,2018-06-21,64001600.0
300402,宝色股份,0.11,202000000.0,2018-06-21,2222000.0
002550,千红制药,0.8,1280000000.0,2018-06-21,102400000.0
601857,中国石油,0.6074,183020977818.0,2018-06-21,11116694192.665321
002762,金发拉比,1.5,203780000.0,2018-06-20,30567000.0
002408,齐翔腾达,1.2,1775209253.0,2018-06-20,213025110.35999998
300261,雅本化学,0.6,642206314.0,2018-06-21,38532378.839999996
603928,兴业股份,2.1,201600000.0,2018-06-21,42336000.00000001
002683,广东宏大,1.0,701487983.0,2018-06-20,70148798.3
600750,华润江中,4.5,300000000.0,2018-06-20,135000000.0
300128,锦富技术,0.1,841627240.0,2018-06-20,8416272.4
300580,贝斯特,1.4,200000000.0,2018-06-22,27999999.999999996
300437,清水源,1.1,218321965.0,2018-06-20,24015416.150000002
000788,北大医药,0.13,595987425.0,2018-06-20,7747836.525
600231,凌钢股份,0.5,2519166130.0,2018-06-20,125958306.5
600159,大龙地产,0.2,830003232.0,2018-06-20,16600064.64
300621,维业股份,1.0,138621000.0,2018-06-20,13862100.0
300691,联合光电,3.0,87543500.0,2018-06-22,26263050.0
002383,合众思壮,0.5,742838100.0,2018-06-20,37141905.0
300452,山河药辅,2.0,92800000.0,2018-06-22,18560000.0
603855,华荣股份,2.0,331070000.0,2018-06-21,66214000.0
300245,ST天玑,0.7,313457493.0,2018-06-21,21942024.509999998
603090,宏盛股份,1.0,100000000.0,2018-06-21,10000000.0
002182,宝武镁业,0.8,646422538.0,2018-06-21,51713803.04
603929,亚翔集成,2.0,213360000.0,2018-06-20,42672000.0
600633,浙数文化,1.8,1301923953.0,2018-06-20,234346311.54
603286,日盈电子,1.18,88076000.0,2018-06-20,10392968.0
300212,*ST易录,1.5,375505157.0,2018-06-21,56325773.55
002351,漫步者,1.0,595370000.0,2018-06-21,59537000.0
002856,*ST美芝,1.5,101340000.0,2018-06-20,15201000.0
